s,sim_x_interp,sim_y_interp,real_x_interp,real_y_interp,sim_x_norm,sim_y_norm,real_x_norm,real_y_norm,point_error_sq
0.0,0.0,0.0,0.0,0.0,0.0,0.9999213877491976,0.0,0.9999213877491976,0.0
0.002004008016032064,0.010599398441727331,0.0005271620526957641,7.1069861018851475,-0.41805800599324394,3.046773602143463e-05,0.9999226734092252,0.020428874114949674,0.9989018142333136,0.0004171371362569433
0.004008016032064128,0.021208173769013187,0.0008086931378806931,14.213972203770295,-0.8361160119864879,6.09624256926892e-05,0.9999233600164286,0.04085774822989935,0.9978822407174298,0.0016685438999470635
0.0060120240480961915,0.031820612971738514,0.0008503790337244743,21.31999828339827,-1.2699998927123919,9.146764709273187e-05,0.9999234616813526,0.06128386278213733,0.9968240705414847,0.0037541154478013213
0.008016032064128256,0.04243139639305973,0.000657781576676005,28.425405368695763,-1.7140878355434852,0.0001219681089858075,0.9999229919683853,0.08170819804888438,0.9957410143656839,0.006673801852475499
0.01002004008016032,0.05303555720742459,0.0002361182564747012,35.52533682504679,-1.7704239249957463,0.00015244953434189197,0.9999219636021115,0.10211679374152169,0.9956036200711827,0.010415375580451355
0.012024048096192383,0.06362842769882068,-0.00040985881912843243,42.615370755114505,-1.1258753858986814,0.00018289850591470753,0.9999203881721264,0.12249693921410895,0.9971755660948063,0.014968258602601942
0.014028056112224447,0.07420562986952979,-0.0012753778714673784,49.72893222699903,-1.0,0.00021330243924679506,0.9999182773159997,0.14294471408446335,0.9974825550961508,0.02037818861296852
0.01603206412825651,0.08476301569874964,-0.002356151989322357,56.84820353442676,-1.0,0.00024364941094424602,0.9999156414887905,0.16340890175060163,0.9974825550961508,0.026628819480458123
0.018036072144288574,0.09529663789271063,-0.0036482037957453945,63.86526504828906,-2.099737196554199,0.00027392807459856067,0.9999124903906556,0.1835792896293013,0.9948004801114243,0.033626988223795264
0.02004008016032064,0.10580273522358005,-0.005147742675567027,70.86259880759933,-3.411737276424874,0.0003041276186436531,0.999908833266271,0.20369297051455304,0.9916007314758355,0.041436045969897146
0.022044088176352703,0.11627771340179048,-0.006851159834154602,77.91721667456363,-4.279801191040259,0.00033423771137378294,0.999904678916883,0.22397131329829098,0.98948366885594,0.05012213902775879
0.024048096192384766,0.12671809079492746,-0.008755212945674357,85.01839577661275,-4.7870282697580535,0.0003642483449137004,0.9999000352499813,0.24438349532084944,0.9882466268938536,0.05968119482101739
0.026052104208416832,0.13712049809476307,-0.010856853929602464,92.04986744690592,-5.809973489381184,0.00039414983426154174,0.9998949096993247,0.2645953048749939,0.9857518346899583,0.07000227689557764
0.028056112224448895,0.14748168287667046,-0.013153129739592406,99.03088731597038,-7.206177463194075,0.00042393283039476523,0.999889309466899,0.28466209184412156,0.9823467268483098,0.08109907324444267
0.03006012024048096,0.15779847738784566,-0.01564127179012513,106.0033736025127,-8.643580057681291,0.00045358822767810835,0.9998832413048208,0.30470434921932643,0.9788411424653002,0.09301129548756927
0.03206412825651302,0.1680677446635189,-0.018318831138086585,112.96461427338755,-10.135274487154476,0.0004831070089758308,0.9998767111856525,0.32471428132140956,0.975203149382333,0.10573463904808199
0.03406813627254509,0.1782864046380762,-0.021183481631561318,119.87714527570077,-11.822041507343078,0.0005124803207075553,0.9998697247824894,0.3445841985602354,0.9710894068954143,0.11921365398998215
0.03607214428857715,0.18845142449707478,-0.024233012939764622,126.72249512754472,-13.777855750727062,0.0005416994451153493,0.9998622874859584,0.36426100507024334,0.9663195032553555,0.13341685165836603
0.038076152304609215,0.19855980982626353,-0.027465323377613145,133.45466788055867,-16.05200052023944,0.0005707557748217808,0.9998544044217178,0.38361248651677887,0.9607732447337131,0.14824830453235327
0.04008016032064128,0.2086085965147399,-0.030878412573554656,139.99831072013106,-18.85641888005616,0.0005996407895557217,0.999846080468339,0.4024220429034668,0.9539337376649881,0.16356918606228607
0.04208416833667334,0.2185948433669525,-0.03447037402865532,146.57986198639077,-21.564236423710987,0.0006283460349157134,0.9998373202754538,0.4213405662229148,0.9473298238210296,0.1797558093994268
0.044088176352705406,0.22851556538276474,-0.038239541299533795,153.28437815661005,-23.958706484503583,0.0006568629305849872,0.9998281279072387,0.4406125494348594,0.9414901120500256,0.19696433018160384
0.04609218436873747,0.23836776375548402,-0.042184352971187715,159.96516603384353,-26.41364258593294,0.0006851828565601354,0.9998185071717239,0.4598163261942487,0.9355029337247162,0.21493789977039057
