t_norm,sim_x,sim_y,real_x_interp,real_y_interp,sim_x_norm,sim_y_norm,real_x_interp_norm,real_y_interp_norm
0.0,-0.2244375,0.295833333,426.0,410.0,0.0,0.001513629474312608,0.5505241517293501,1.0
9.109127345600292e-05,-0.2237521875,0.295874999667,426.7278192749135,409.95718710147565,8.851699938768156e-07,0.001513731019775138,0.5514642247370928,0.9998956610668448
0.00018218254691200583,-0.2230662154488853,0.2959156484491486,427.4556385498269,409.91437420295136,1.771191883576568e-06,0.001513830084559575,0.5524042977448352,0.9997913221336898
0.00027327382036800875,-0.2223795854146482,0.2959552783318329,428.1834578247404,409.871561304427,2.6580636438338103e-06,0.001513926666193215,0.5533443707525778,0.9996869832005346
0.00036436509382401167,-0.2216922989698003,0.2959938883004752,428.91127709965383,409.82874840590273,3.5457832435457936e-06,0.0015140207622034395,0.5542844437603204,0.9995826442673796
0.0004554563672800146,-0.2210043576913915,0.2960314773405416,429.6390963745673,409.7859355073784,4.434348645748021e-06,0.0015141123701177374,0.555224516768063,0.9994783053342244
0.0005465476407360175,-0.2203157631610298,0.2960680444375493,430.3669156494808,409.7431226088541,5.323757807588613e-06,0.0015142014874637213,0.5561645897758055,0.9993739664010695
0.0006376389141920204,-0.2196265169649003,0.2961035885770751,431.09473492439423,409.70030971032975,6.214008680303712e-06,0.0015142881117691494,0.557104662783548,0.9992696274679143
0.0007287301876480233,-0.2189366206937848,0.296138108744763,431.8225541993077,409.6574968118054,7.105099209192252e-06,0.001514372240561944,0.5580447357912907,0.9991652885347592
0.0008198214611040263,-0.2182460759430815,0.296171603926333,432.55037347422115,409.6146839132811,7.997027333590528e-06,0.0015144538713702126,0.5589848087990331,0.9990609496016041
0.0009109127345600292,-0.2175548843128242,0.2962040731075892,433.27819274913463,409.57187101475677,8.889790986847367e-06,0.0015145330017222666,0.5599248818067757,0.998956610668449
0.0010020040080160322,-0.2168630474077023,0.2962355152744282,434.0060120240481,409.5290581162325,9.78338809629816e-06,0.0015146096291466446,0.5608649548145183,0.9988522717352939
0.001093095281472035,-0.2161705668370804,0.2962659294128478,434.73383129896155,409.48624521770813,1.0677816583239776e-05,0.00151468375117213,0.5618050278222608,0.9987479328021388
0.0011841865549280378,-0.215477444215018,0.2962953145089553,435.46165057387503,409.44343231918384,1.1573074362905064e-05,0.0015147553653277746,0.5627451008300034,0.9986435938689837
0.0012752778283840408,-0.2147836811602896,0.2963236695489767,436.18946984878846,409.4006194206595,1.2469159344436694e-05,0.0015148244691429186,0.563685173837746,0.9985392549358286
0.0013663691018400439,-0.2140892792964042,0.2963509935192654,436.91728912370195,409.3578065221352,1.3366069430862192e-05,0.001514891060147213,0.5646252468454885,0.9984349160026735
0.0014574603752960467,-0.213394240251626,0.2963772854063111,437.64510839861543,409.31499362361086,1.4263802519067138e-05,0.0015149551358706408,0.5655653198532311,0.9983305770695184
0.0015485516487520495,-0.2126985656589934,0.2964025441967487,438.37292767352886,409.2721807250865,1.516235649977063e-05,0.0015150166938435387,0.5665053928609736,0.9982262381363632
0.0016396429222080525,-0.2120022571563402,0.2964267688773679,439.10074694844235,409.2293678265622,1.6061729257497804e-05,0.0015150757315966212,0.5674454658687162,0.9981218992032083
0.0017307341956640555,-0.2113053163863149,0.2964499584351223,439.8285662233558,409.1865549280379,1.696191867055505e-05,0.0015151322466610022,0.5683855388764587,0.9980175602700531
0.0018218254691200583,-0.2106077449964017,0.2964721118571386,440.55638549826926,409.1437420295136,1.7862922611002797e-05,0.0015151862365682168,0.5693256118842013,0.9979132213368981
0.0019129167425760612,-0.20990954463894,0.2964932281307264,441.28420477318275,409.10092913098924,1.8764738944630395e-05,0.0015152376988502463,0.5702656848919438,0.9978088824037429
0.0020040080160320644,-0.2092107169711456,0.2965133062433877,442.0120240480962,409.05811623246495,1.966736553092862e-05,0.001515286631039541,0.5712057578996864,0.9977045434705879
0.002095099289488067,-0.2085112636551303,0.2965323451828267,442.73984332300967,409.0153033339406,2.057080022306449e-05,0.0015153330306690437,0.572145830907429,0.9976002045374327
0.00218619056294407,-0.2078111863579233,0.2965503439369594,443.4401530333394,408.97249043541626,2.1475040867853566e-05,0.001515376895272214,0.5730503717439152,0.9974958656042775
0.002277281836400073,-0.2071104867514909,0.2965673014939241,444.12515940972855,408.929677536892,2.238008530573446e-05,0.0015154182223830518,0.5739351463394377,0.9973915266711225
0.0023683731098560756,-0.2064091665127578,0.2965832168420908,444.8101657861177,408.8868646383676,2.328593137074138e-05,0.0015154570095361236,0.57481992093496,0.9972871877379673
0.002459464383312079,-0.2057072273236272,0.296598088970072,445.49517216250683,408.84405173984334,2.4192576890478193e-05,0.0015154932542665854,0.5757046955304824,0.9971828488048123
0.0025505556567680817,-0.2050046708710023,0.2966119168667328,446.180178538896,408.801238841319,2.510001968609055e-05,0.0015155269541102096,0.5765894701260048,0.9970785098716571
0.0026416469302240845,-0.2043014988468063,0.2966246995212011,446.8651849152851,408.7584259427947,2.6008257572240188e-05,0.0015155581066034086,0.5774742447215272,0.9969741709385022
0.0027327382036800877,-0.2035977129480038,0.2966364359228783,447.55019129167425,408.71561304427036,2.6917288357077152e-05,0.001515586709283262,0.5783590193170496,0.996869832005347
0.0028238294771360905,-0.2028933148766216,0.2966471250614503,448.2351976680634,408.672800145746,2.782710984221308e-05,0.0015156127596875418,0.5792437939125721,0.9967654930721919
0.0029149207505920934,-0.20218830633977,0.296656765926898,448.92020404445253,408.6299872472217,2.8737719822693557e-05,0.0015156362553547394,0.5801285685080945,0.9966611541390368
0.003006012024048096,-0.2014826890496631,0.2966653575095082,449.6052104208417,408.5871743486974,2.964911608697196e-05,0.0015156571938240925,0.5810133431036169,0.9965568152058817
0.003097103297504099,-0.2007764647236409,0.2966728987998845,450.2902167972308,408.5443614501731,3.056129641688089e-05,0.0015156755726356097,0.5818981176991392,0.9964524762727266
0.003188194570960102,-0.2000696350841898,0.2966793887889589,450.97522317361995,408.50154855164874,3.147425858760577e-05,0.0015156913893301003,0.5827828922946616,0.9963481373395715
0.003279285844416105,-0.1993622018589641,0.296684826468003,451.6602295500091,408.45873565312445,3.238800036765686e-05,0.001515704641449201,0.583667666890184,0.9962437984064164
0.003370377117872108,-0.1986541667808075,0.2966892108286389,452.34523592639823,408.4159227546001,3.330251951884184e-05,0.001515715326535404,0.5845524414857065,0.9961394594732613
0.003461468391328111,-0.1979455315877741,0.2966925408628515,453.03024230278737,408.3731098560758,3.421781379623832e-05,0.0015157234421320836,0.5854372160812289,0.9960351205401062
0.003552559664784114,-0.1972362980231503,0.2966948155629997,453.7152486791765,408.33029695755147,3.513388094816575e-05,0.0015157289857835271,0.5863219906767513,0.9959307816069511
0.0036436509382401167,-0.1965264678354759,0.2966960339218283,454.40025505556565,408.2874840590271,3.605071871615819e-05,0.001515731955034962,0.5872067652722737,0.9958264426737959
0.0037347422116961195,-0.1958160427785659,0.29669619493248,455.0852614319548,408.24467116050283,3.6968324834936045e-05,0.0015157323474325852,0.588091539867796,0.995722103740641
0.0038258334851521223,-0.1951050246115321,0.2966952975885076,455.770267808344,408.2018582619785,3.788669703237826e-05,0.0015157301605235932,0.5889763144633186,0.9956177648074858
0.0039169247586081255,-0.1943934150988047,0.296693340883886,456.4552741847331,408.1590453634542,3.880583302949429e-05,0.0015157253918562114,0.5898610890588409,0.9955134258743307
