s,sim_x_interp,sim_y_interp,real_x_interp,real_y_interp,sim_x_norm,sim_y_norm,real_x_norm,real_y_norm,point_error_sq
0.0,0.0,0.0,0.0,0.0,0.0004409350939808088,0.9999979478435523,0.0004409350939808088,0.9999979478435523,0.0
0.002004008016032064,0.013610038967280942,0.0006294314108543365,7.1069861018851475,-0.41805800599324394,0.0004800395993458835,0.9999994830389649,0.020860801401402687,0.9989782962628868,0.00041641827406381445
0.004008016032064128,0.027232968782892775,0.0008413858702288975,14.213972203770295,-0.8361160119864879,0.0005191811428303146,1.0,0.04128066770882456,0.9979586446822216,0.0016656659186031512
0.0060120240480961915,0.04085593717177171,0.00063234332201347,21.31999828339827,-1.2699998927123919,0.0005583227971438575,0.9999994901411726,0.06169777567032278,0.9969003934862988,0.0037476370977079167
0.008016032064128256,0.054465778820550016,-8.10153972293664e-07,28.425405368695763,-1.7140878355434852,0.0005974267355713603,0.9999979458675711,0.0821131051308795,0.995817254385096,0.006662284005518943
0.01002004008016032,0.06804903805149456,-0.0010607484941353043,35.52533682504679,-1.7704239249957463,0.0006364542971197597,0.9999953606574126,0.10251270195745707,0.9956798495708478,0.01039739347328865
0.012024048096192383,0.08159185973697891,-0.0025507598971717966,42.615370755114505,-1.1258753858986814,0.0006753656730924088,0.9999917264907165,0.12288386110868503,0.9972519159522688,0.01494242291841785
0.014028056112224447,0.0950800040190613,-0.004473707393238027,49.72893222699903,-1.0,0.0007141199493815211,0.9999870363844975,0.14332261983750527,0.997558928458568,0.02034307994844095
0.01603206412825651,0.10849887883408675,-0.006831925215158246,56.84820353442676,-1.0,0.0007526751999181963,0.9999812846455157,0.16377778412513175,0.997558928458568,0.026583053949574185
0.018036072144288574,0.12183329091755331,-0.009628440809392931,63.86526504828906,-2.099737196554199,0.0007909877712570137,0.9999744638897711,0.18393927817195646,0.9948766481177841,0.03356928400234405
0.02004008016032064,0.13506759297182513,-0.012865692255341276,70.86259880759933,-3.411737276424874,0.0008290127054198351,0.9999665681707403,0.20404409022943676,0.9916766544898785,0.04136509040192835
0.022044088176352703,0.1481856497816719,-0.01654572199423369,77.91721667456363,-4.279801191040259,0.0008667036425386206,0.9999575925068698,0.2243134915801936,0.9895594297747263,0.05003658882785948
0.024048096192384766,0.1611705729201027,-0.0206709231264967,85.01839577661275,-4.7870282697580535,0.0009040120586094743,0.9999475310613413,0.2447166731553536,0.9883222930971447,0.05957975986879999
0.026052104208416832,0.1740049694912575,-0.025242928788275006,92.04986744690592,-5.809973489381184,0.0009408879801833039,0.999936379850904,0.26491957061335275,0.9858273098767067,0.06988381074028038
0.028056112224448895,0.1866704800023772,-0.03026379857792867,99.03088731597038,-7.206177463194075,0.0009772786565747647,0.9999241338521574,0.28497750943188227,0.9824219413191851,0.08096245782388915
0.03006012024048096,0.19914834024567613,-0.03573431048992085,106.0033736025127,-8.643580057681291,0.0010131301742670917,0.9999107911675583,0.3050109294724478,0.9789160885272041,0.09285543951709387
0.03206412825651302,0.2114187116044029,-0.04165551967935722,112.96461427338755,-10.135274487154476,0.0010483855327405181,0.9998963492235627,0.32501203849323895,0.975277816897246,0.10555852057341218
0.03406813627254509,0.22346110210773099,-0.048027559101270004,119.87714527570077,-11.822041507343078,0.001082985854251559,0.9998808076958908,0.34487319438823977,0.9711637594370538,0.11901637634454348
0.03607214428857715,0.23525356560070387,-0.05485097375176165,126.72249512754472,-13.777855750727062,0.0011168680828797799,0.9998641652552865,0.3645413247037199,0.966393490584012,0.1331976217331032
0.038076152304609215,0.2467739707772618,-0.06212423654029598,133.45466788055867,-16.05200052023944,0.0011499686307266715,0.9998464256263532,0.3838842734029652,0.9608468074069106,0.14800651827075104
0.04008016032064128,0.257998847951588,-0.06984571977191499,139.99831072013106,-18.85641888005616,0.0011822200644471027,0.9998275927790704,0.40268553599614004,0.9540067766637119,0.1633044598936223
0.04208416833667334,0.2689032252945739,-0.07801349634941529,146.57986198639077,-21.564236423710987,0.001213550634722228,0.9998076714136657,0.42159571747473024,0.9474023571837372,0.17946748315663785
0.044088176352705406,0.2794621018037223,-0.08662319041788934,153.28437815661005,-23.958706484503583,0.0012438885084119198,0.9997866722029339,0.44085920299294606,0.9415621982886996,0.19665171409192525
0.04609218436873747,0.2896485836181315,-0.09567034670183162,159.96516603384353,-26.41364258593294,0.0012731564137956164,0.9997646060133785,0.4600545121332252,0.9355745615484157,0.21460069416417168
0.04809619238476953,0.2994351204461214,-0.10514862114802817,166.5088088734159,-29.21806094574966,0.0013012751930890228,0.9997414883182679,0.4788557747263999,0.928734530805217,0.23310028803977123
0.0501002004008016,0.30879357133373886,-0.11504973740769775,173.05024475563627,-32.02705486841954,0.0013281639914108645,0.9997173393037776,0.4976506962667813,0.921883340175522,0.2523941874645334
0.052104208416833664,0.3176937485748364,-0.12536468188833952,179.31855739433155,-35.4023001354093,0.0013537360731301973,0.9996921809542342,0.5156608772661966,0.9136510515402576,0.27191491143301744
0.05410821643286573,0.3261060670132189,-0.13608113323232152,185.58687003302683,-38.77754540239906,0.0013779064338688607,0.999666043321668,0.5336710582656119,0.9054187629049931,0.2922185493529104
0.05611222444889779,0.33399992664547107,-0.1471849529092549,191.77386605995136,-42.299352034257915,0.0014005871533791167,0.9996389608902286,0.5514475995312319,0.8968290082597232,0.3131216021856885
0.058116232464929855,0.3413436588233719,-0.1586599557870414,197.9551245495489,-45.83149974259938,0.0014216872409718686,0.999610973135767,0.5692076556449928,0.8882140315284507,0.3347901845159556
0.06012024048096192,0.34810662385552643,-0.17048646872080614,203.9169924545704,-49.711764007010274,0.0014411186623674629,0.9995821280414647,0.5863373564517462,0.8787499917686907,0.3567040141364117
0.06212424849699398,0.35425755160210565,-0.1826424646021156,209.77040173373106,-53.764124277198434,0.001458791571875256,0.9995524793318664,0.6031554328078234,0.8688662065147617,0.379117749977448
0.06412825651302605,0.3597665896603819,-0.1951024283029276,215.65527056538787,-57.77018037692524,0.001474620197261573,0.999522089238864,0.6200638990769879,0.8590953580301935,0.40237236278289207
0.06613226452905811,0.3646042144471333,-0.2078380391616503,221.57886235220406,-61.71924156813604,0.0014885197110603592,0.9994910268371,0.6370836245432364,0.8494635212323413,0.4264893897246108
0.06813627254509018,0.36874279332302395,-0.22081758812279687,227.47280515018207,-65.71194202704912,0.0015004107188851797,0.9994593694655753,0.6540181622267108,0.8397252474146166,0.45129440578021907
0.07014028056112225,0.37215710703779936,-0.23400611768387594,233.32621442934277,-69.7643022972373,0.001510220760524183,0.9994272023863164,0.6708362385827881,0.8298414621606877,0.47675664142168395
0.0721442885771543,0.37482445918658924,-0.24736572341279472,239.01450723080154,-74.01450723080154,0.0015178846244310866,0.9993946180489679,0.6871799005596207,0.8194751299375687,0.5025034222985763
0.07414829659318636,0.37672358006766654,-0.2608559280973278,244.0485922493905,-79.0485922493905,0.0015233411982779027,0.9993617151782348,0.7016438859376863,0.8071968989915713,0.5270960937462601
0.07615230460921843,0.3778412181643765,-0.27443319182511833,249.0865162453035,-84.07865113209408,0.0015265524076692992,0.9993285999688077,0.7161189015052851,0.7949284878690449,0.5524216312152445
0.0781563126252505,0.3781624015925694,-0.2880525561280579,254.35435037904722,-88.8675912536793,0.0015274752352321841,0.9992953820752617,0.7312544972695976,0.7832481700789696,0.5791779244985139
0.08016032064128256,0.37768297469434053,-0.30166723605725904,259.62218451279097,-93.65653137526449,0.0015260977408870892,0.999262175606994,0.7463900930339101,0.7715678522888944,0.606667076355172
0.08216432865731463,0.37639800235058846,-0.3152296045673175,264.46564005948136,-98.87160733761606,0.0015224057449985376,0.9992290967272917,0.7603063598327328,0.7588481809225534,0.6335360736641416
0.08416833667334668,0.37431155836552765,-0.3286919725877578,269.27630701900716,-104.11960765709873,0.0015164109524631246,0.9991962617507221,0.7741284181222505,0.7460482064109314,0.6610132515452453
0.08617234468937875,0.37143065777184053,-0.34200697608583736,274.07303200667695,-109.38033520734463,0.0015081335189456367,0.9991637861990791,0.7879104181933785,0.7332171899367609,0.6891561454046802
0.08817635270541081,0.3677668882742608,-0.3551281847056088,278.86197212826215,-114.64816934108835,0.0014976067383597083,0.999131783316901,0.8016700507063899,0.7203688403676781,0.7179847184474819
0.09018036072144288,0.3633379816266953,-0.3680113010422138,283.4955042484867,-120.05006074815044,0.0014848815577648917,0.9991003611464171,0.8149831633352486,0.7071935225102737,0.7469890568974656
0.09218436873747494,0.3581640745558832,-0.3806137529603529,288.0036958794442,-125.56007274154291,0.001470015834213669,0.9990696235218903,0.8279361463680944,0.6937544964468936,0.776263591740467
0.09418837675350701,0.3522695203113733,-0.3928956979472516,292.4185619820852,-131.14413057671072,0.0014530795397156664,0.999039667619982,0.8406209855233567,0.680134871140046,0.8059030436508785
0.09619238476953906,0.34568266044081314,-0.4048207253548535,296.7592583076323,-136.787035799922,0.001434154105500045,0.9990105822469684,0.853092719304471,0.6663717159130046,0.8359709270727144
0.09819639278557113,0.33843330621186524,-0.4163550810205184,300.855304400746,-142.58842245852824,0.001413325185610784,0.9989824497299066,0.8648615214959137,0.6522220213928749,0.8657855823719971
0.1002004008016032,0.330553573122227,-0.42746839651003915,304.2305496677357,-148.85673509722352,0.001390685054629537,0.9989553441379961,0.8745593112648294,0.6369334853559552,0.8934832760338117
0.10220440881763526,0.32207735292044937,-0.4381338191636332,307.6057949347255,-155.12504773591877,0.0013663310906803664,0.998929330965395,0.8842571010337454,0.6216449493190356,0.921839616284934
0.10420841683366733,0.3130392053334944,-0.44832750390708753,310.98104020171525,-161.39336037461408,0.0013403625911298446,0.9989044683707013,0.8939548908026613,0.6063564132821158,0.9508546715281262
0.1062124248496994,0.3034738988282018,-0.45802832267383886,314.36718486667286,-167.65568726191583,0.0013128794530981298,0.998880807885679,0.90368399683506,0.5910824766088786,0.9805731124773134
0.10821643286573146,0.29341696738498874,-0.46721855522618805,317.84568481182185,-173.86729430682476,0.0012839837731869442,0.9988583927303313,0.9136784590180486,0.5759322466144409,1.0113302035257858
0.11022044088176351,0.2829036360971533,-0.47588305102530554,321.32418475697085,-180.07890135173366,0.0012537767605003303,0.9988372598571161,0.9236729212010373,0.5607820166200032,1.0427494741579384
0.11222444889779558,0.27196862650777864,-0.48400898987625157,324.80268470211985,-186.2905083966426,0.0012223581773366206,0.9988174405347374,0.9336673833840259,0.5456317866255653,1.0748309619417873
0.11422845691382764,0.26064521021015663,-0.491584398130339,328.15809830295274,-192.55334406033467,0.0011898236199833438,0.9987989639671566,0.9433081926036947,0.5303566090368496,1.1070252610691802
0.11623246492985971,0.248967496756935,-0.4986014116946483,330.11391254633673,-199.39869391217863,0.0011562710923615554,0.9987818493350484,0.9489276584081177,0.5136606680512029,1.1336131631446666
0.11823647294589178,0.23696753807860893,-0.505051960974457,332.09111224523826,-206.23689183761945,0.0011217926864109645,0.9987661163203112,0.9546085691255222,0.49698217075269346,1.1609241608736536
0.12024048096192384,0.22467698705807307,-0.5109300551845383,334.6467817045287,-212.88163243177462,0.0010864793475235674,0.9987517795345862,0.9619515451686058,0.4807755196353571,1.1915610805345462
0.1222444889779559,0.21212635695187887,-0.5162302616685663,337.11816679665344,-219.55144505104937,0.0010504187467051123,0.9987388522282271,0.9690523544922595,0.4645077173627333,1.2224306530668136
0.12424849699398796,0.19934559002525154,-0.5209486537170405,338.6098612261266,-226.5126857219242,0.0010136969143831349,0.998727343978555,0.9733383064252861,0.4475291164229286,1.249234632320994
0.12625250501002003,0.18636366062208853,-0.5250816227012683,340.1089860828344,-233.47227302561572,0.0009763970999435567,0.9987172635870848,0.9776456075390432,0.4305545480777346,1.2766916179146932
0.1282565130260521,0.17320885444352588,-0.5286261337989159,341.70982191707725,-240.40922830733464,0.0009386005741567615,0.9987086184558074,0.982245145690201,0.41363517967285307,1.3052734642568986
0.13026052104208416,0.1599088635376587,-0.5315796367282374,343.31065775132004,-247.34618358905357,0.0009003869021030485,0.9987014148049093,0.9868446838413587,0.39671581126797156,1.3344728235327743
0.13226452905811623,0.14649085010052906,-0.5339397567033591,344.9114935855629,-254.2831388707725,0.0008618341264862931,0.998695658426539,0.9914442219925165,0.37979644286309006,1.3642897061754187
0.1342685370741483,0.1329816195940227,-0.5357044457105278,346.18921433714587,-261.27057204575044,0.000823019265038086,0.9986913543158421,0.9951153825311058,0.3627539578980366,1.3930336758118789
0.13627254509018036,0.11940769610120934,-0.536871547755975,346.78043763908016,-268.36525166896206,0.0007840185270294809,0.9986885077313289,0.9968140914648588,0.34544989676677057,1.4187965890514431
0.13827655310621242,0.1057955218475014,-0.5374392770447998,347.3432467727108,-275.4622080452405,0.0007449078865372591,0.998687123028588,0.9984311605150269,0.32814028259063965,1.4450109239051938
0.1402805611222445,0.09217155936222357,-0.5374050408980964,347.8892699566011,-282.56050943581397,0.0007057633759756145,0.9986872065312136,1.0,0.3108273878985702,1.4717401014393248
0.14228456913827653,0.07856251516700068,-0.5367670047972203,347.5286730391244,-289.65592353050766,0.0006666617287999523,0.9986887627136318,0.9989639291902105,0.2935215353771216,1.4938582527303805
0.1442885771543086,0.06499544510805585,-0.5355230458785039,347.0,-296.7532049055542,0.0006276806821487432,0.9986917967535488,0.9974449403214417,0.2762111285226953,1.5156229650820903
0.14629258517034066,0.05149803835970806,-0.5336704101120835,347.0,-303.8724762129819,0.0005888997928453229,0.9986963153680963,0.9974449403214417,0.2588470877969168,1.5410988450760215
0.14829659318637273,0.03809861997487112,-0.5312072605095847,346.4648199338278,-310.94349036394703,0.0005504004447260118,0.998702323037725,0.9959072553949531,0.2416007472112147,1.5639380648153924
0.1503006012024048,0.024826617937784394,-0.528130797031861,345.191285966334,-317.9479271851628,0.000512267190580875,0.9987098265917844,0.9922481243679083,0.22451679002337177,1.582914868282268
0.15230460921843686,0.011712499152766833,-0.5244389850052581,343.91775199884023,-324.9523640063786,0.0004745875682359436,0.998718830992883,0.9885889933408635,0.20743283283552882,1.6025036097752734
0.15430861723446893,-0.001211818069065496,-0.5201296472765541,342.60994821408445,-331.9502589295776,0.0004374532857143381,0.9987293415511397,0.9848313979188084,0.19036483146376343,1.6224846193991067
0.156312625250501,-0.01391280400244614,-0.5152009670544824,341.2137442402716,-338.9312787986421,0.00040096068097105825,0.9987413626977438,0.9808198101551026,0.17333798867615477,1.6425118502504028
0.15831663326653306,-0.026355121483068587,-0.5096517355655313,339.0933409702411,-345.7199770892767,0.0003652112851137319,0.9987548973809172,0.9747274454492876,0.15678022194648736,1.6583031174383138
0.16032064128256512,-0.038501406923907515,-0.5034815562168213,336.51279258733143,-352.34621667850433,0.000330312451588797,0.9987699465679575,0.9673129870243763,0.14061869513881095,1.6714790632533516
0.1623246492985972,-0.05031184091647042,-0.4966907682173325,333.5472656480695,-358.8149218334748,0.0002963785899344461,0.9987865094315275,0.9587924042115404,0.12484139787009031,1.6824946891545474
0.16432865731462926,-0.061744435428508763,-0.489281692682008,330.08984186247443,-365.03828464754605,0.00026353034060117887,0.9988045803103829,0.9488584982691571,0.10966249532678021,1.6904060604683662
0.16633266533066132,-0.07275437538559645,-0.48125815627790725,325.827294720881,-370.70148949230554,0.00023189646672645186,0.9988241498712086,0.9366113035353257,0.09584982892927496,1.6921690182626876
0.16833667334669336,-0.0832940804166942,-0.47262638454600664,321.19413436871446,-376.1068432364998,0.00020161367672668105,0.9988452029297895,0.9232992590743139,0.08266606636448784,1.6914934732161115
0.17034068136272543,-0.09331342034215966,-0.4633958756865732,316.5609740165479,-381.5121969806941,0.00017282600515485262,0.998867716319831,0.9099872146133019,0.06948230379970058,1.6915194667236293
0.1723446893787575,-0.10275954095729836,-0.45357973341005936,311.92781366438135,-386.9175507248885,0.00014568531326103424,0.9988916580811292,0.89667517015229,0.05629854123491319,1.692246901111599
0.17434869739478956,-0.11157719669398806,-0.443195568097847,306.6260542319022,-391.64495480674816,0.0001203503331855399,0.9989169852616225,0.881442099867177,0.04476831103860365,1.6871277187232
0.17635270541082163,-0.1197092078192043,-0.43226633976787066,301.2017254192764,-396.25566392633453,9.698535433137606e-05,0.9989436418613823,0.8658568619655672,0.033522702117408716,1.6815777548460393
0.1783567134268537,-0.12709761606331885,-0.4208214904230107,295.33231951286893,-400.14329163734186,7.575690300100777e-05,0.9989715560707926,0.8489928239338843,0.024040702768659803,1.6711503554167422
0.18036072144288576,-0.13368382623697514,-0.40889712761317093,288.8481440394047,-403.07592798029765,5.683333550128104e-05,0.9990006398228394,0.8303624235948598,0.016887945879081247,1.6539527168214074
0.18236472945891782,-0.13941095661181557,-0.39653735193787043,282.43298418629803,-406.12600351415597,4.037808500509729e-05,0.9990307855553056,0.8119303196532985,0.009448752526334548,1.6384378773135184
0.1843687374749499,-0.1442243861149649,-0.3837940949685949,275.4832436580482,-407.67039029821154,2.6548089346538462e-05,0.9990618666060813,0.7919622529617807,0.005681963222109478,1.6139657930989484
0.18637274549098196,-0.14807481458669383,-0.37072773298235817,268.43440448399934,-408.61839950177784,1.5484998256752908e-05,0.999093735716257,0.7717094550115475,0.0033697503974677687,1.5869778382940063
0.18837675350701402,-0.15091925802433662,-0.35740627169875067,261.35867652881836,-409.40459149679793,7.31231381879088e-06,0.999126227018564,0.7513793999359989,0.0014522128812943095,1.559913452542486
0.1903807615230461,-0.1527236197620347,-0.34390465006407833,254.27238200358872,-410.0,2.128002927251512e-06,0.9991591577354598,0.731018984881603,0.0,1.5327046675274119
0.19238476953907813,-0.15346425571924713,-0.33030321186153455,247.15311069616106,-410.0,0.0,0.9991923319068995,0.7105638205939767,0.0,1.5032862592786567
0.1943887775551102,-0.15312964051505218,-0.31668576409698423,240.03383938873333,-410.0,9.6141988124602e-07,0.9992255451259712,0.6901086563063502,0.0,1.47470032057381
0.19639278557114226,-0.15172082082509894,-0.30313723950655663,232.9298804930381,-409.69298804930384,5.009255251639936e-06,0.9992585902400852,0.669697487799205,0.0007488080991697817,1.445509800849442
0.19839679358717432,-0.1492513534452593,-0.2897413265157678,225.85027016553792,-408.96059741198366,1.2104554584431519e-05,0.9992912631315493,0.6493562778511722,0.002535123060974686,1.4151706581626198
0.2004008016032064,-0.1457473718651147,-0.2765779933533118,218.96540416026002,-407.14879056848946,2.2172230865836214e-05,0.9993233687563035,0.6295746093130845,0.0069541550741041985,1.3811329273003872
