t,r_x,r_y,v_x,v_y,Em
0.516,0.14898964852487265,0.05595486785192151,0.25125676908810196,-1.2539726638443742,5164.330610079897
0.517,0.14924090529396075,0.05470089518807714,0.24476596027079203,-1.2562965967285071,5168.745290281957
0.518,0.14948567125423154,0.05344459859134863,0.23824023221377083,-1.2585749733099005,5173.090229013203
0.519,0.14972391148644532,0.05218602361803873,0.23168005328178332,-1.260807186891696,5177.364275166293
0.52,0.1499555915397271,0.05092521643114703,0.22508590524075278,-1.2629926357701942,5181.566282454728
0.521,0.15018067744496785,0.04966222379537684,0.2184582832274608,-1.2651307235678078,5185.6951099863645
0.522,0.15039913572819533,0.04839709307180903,0.21179769570953702,-1.2672208595677703,5189.749622842896
0.523,0.15061093342390486,0.04712987221224126,0.20510466443561343,-1.2692624590503014,5193.7286926648385
0.524,0.15081603808834046,0.045860609753190965,0.1983797243755077,-1.271254943629918,5197.631198241461
0.525,0.15101441781271596,0.04458935480956105,0.1916234236503106,-1.2731977415935736,5201.456026105249
0.526,0.15120604123636627,0.04331615706796747,0.18483632345226422,-1.2750902882393,5205.202071130332
0.527,0.15139087755981853,0.04204106677972817,0.1780189979543287,-1.276932026215019,5208.868237134366
0.528,0.15156889655777286,0.040764134753513155,0.17117203420934787,-1.2787224058571827,5212.453437483353
0.529,0.15174006859198222,0.03948541234765597,0.16429603203873624,-1.2804608855288957,5215.95659569875
0.53,0.15190436462402096,0.038204951462127074,0.15739160391062335,-1.2821469319571674,5219.376646066395
0.531,0.15206175622793158,0.036922804530169905,0.15045937480740376,-1.2837800205689343,5222.71253424659
0.532,0.15221221560273898,0.03563902450960097,0.14349998208265627,-1.2853596358254886,5225.963217884758
0.533,0.15235571558482164,0.03435366487377548,0.13651407530740842,-1.286885271554947,5229.12766722208
0.534,0.15249222966012904,0.033066779602220535,0.12950231610573795,-1.2883564312823836,5232.204865705411
0.535,0.15262173197623477,0.03177842317093815,0.1224653779797172,-1.289772628557256,5235.193810595966
0.536,0.1527441973542145,0.030488650542380896,0.11540394612372121,-1.2911333872777409,5238.093513575966
