t,r_x,r_y,v_x,v_y,Em
0.0,-0.2244375,0.295833333,0.6853125,0.041666667,3299.7253365659717
0.001,-0.2237521875,0.295874999667,0.6859720511146843,0.04064878214862892,3300.63372028328
0.001998463074891723,-0.22306726973655425,0.2959155859750147,0.6866305924753198,0.03962937324213992,3301.545478560762
0.002995391046382137,-0.22238274849283457,0.29595509360569244,0.6872881205357987,0.03860844003595269,3302.460612380843
0.003990785737647884,-0.22169862554628322,0.2959935242419423,0.6879446317429444,0.03758598229288019,3303.3791227136867
0.004984648973321761,-0.2210149026686147,0.2960308795679199,0.6886001225365219,0.03656199978316007,3304.3010105171547
0.005976982579479225,-0.22033158162581756,0.29606716126901306,0.6892545893492485,0.03553649228448618,3305.226276736737
0.006967788383624903,-0.2196486641781563,0.2961023710318275,0.6899080286068046,0.03450945958204007,3306.1549223055035
0.007957068214679133,-0.2189661520801732,0.2961365105441726,0.6905604367278442,0.03348090146852249,3307.086948144045
0.008944823902964517,-0.21828404708069044,0.2961695814950471,0.6912118101240062,0.03245081774418495,3308.0223551604104
0.009931057280192482,-0.217602350922812,0.2962015855746247,0.6918621451999255,0.03141920821686125,3308.961144250063
0.010915770179449875,-0.21692106534392575,0.2962325244742403,0.6925114383532437,0.030386072701999067,3309.903316295814
0.011898964435185566,-0.21624019207570558,0.29626239988637526,0.6931596859746205,0.029351411022691544,3310.8488721677704
0.012880641883197068,-0.21555973284411356,0.29629121350464355,0.6938068844477453,0.028315223009708897,3311.797812723273
0.013860804360617181,-0.21487968936940213,0.29631896702377747,0.6944530301493481,0.02727750850153004,3312.750138806848
0.01483945370590065,-0.21420006336611636,0.29634566213961344,0.6950981194492115,0.026238267344374223,3313.705851250141
0.015816591758810842,-0.21352085654309622,0.29637130054907806,0.695742148710182,0.025197499392232703,3314.6649508718674
0.016792220360406444,-0.21284207060347898,0.2963958839501738,0.696385114288182,0.024155204506900414,3315.627438477756
0.017766341353028174,-0.21216370724470157,0.29641941404196503,0.6970270125322209,0.023111382558007664,3316.593314860481
0.018738956580285522,-0.21148576815850303,0.29644189252456393,0.6976678397844078,0.022066033423051842,3317.562580799615
0.01971006788704349,-0.21080825503092698,0.2964633210991164,0.6983075923799634,0.021019156987429156,3318.535237061577
0.020679677119409372,-0.2101311695423242,0.29648370146778796,0.6989462666472316,0.019970753144466367,3319.5112843995603
0.021647786124719546,-0.20945451336735507,0.29650303533374994,0.6995838589076919,0.018920821795452555,3320.4907235534847
0.022614396751526284,-0.20877828817499244,0.29652132440116535,0.7002203654759721,0.017869362849670903,3321.4735552499383
0.023579510849584574,-0.20810249562852406,0.2965385703751749,0.70085578265986,0.01681637622443048,3322.4597802021203
0.02454313026983898,-0.20742713738555543,0.29655477496188304,0.7014901067603166,0.01576186184509806,3323.4493991097825
0.025505256864410502,-0.2067522150980125,0.2965699398683442,0.7021233340714883,0.014705819645129941,3324.4424126591753
0.026465892486583473,-0.20607773041214458,0.29658406680254856,0.7027554608807195,0.013648249566103795,3325.4388215229837
0.02742503899079246,-0.20540368496852707,0.2965971574734085,0.7033864834685657,0.01258915155775052,3326.438626360274
0.028382698232609208,-0.20473008040206442,0.2966092135907444,0.7040163981088061,0.01152852557798611,3327.441827816441
0.029338872068729566,-0.20405691834199308,0.2966202368652711,0.7046452010684571,0.010466371592943556,3328.4484265231426
0.03029356235696048,-0.2033842004118845,0.29663022900858393,0.7052728886077845,0.009402689577004734,3329.458423098243
0.03124677095620698,-0.20271192822964815,0.2966391917331448,0.7058994569803178,0.008337479512832336,3330.471818145761
0.03219849972645917,-0.2020401034075346,0.29664712675226856,0.7065249024328626,0.007270741391401795,3331.488612255811
0.033148750528779296,-0.2013687275521386,0.2966540357801092,0.7071492212055146,0.006202475212033241,3332.5088060045346
0.03409752522528877,-0.20069780226440243,0.2966599205316461,0.7077724095316728,0.005132680982423456,3333.532399954061
0.03504482567915526,-0.2000273291396189,0.2966647827226703,0.708394463638053,0.004061358718677856,3334.5593946524377
0.035990653754579785,-0.19935730976743474,0.2966686240697708,0.7090153797447021,0.002988508445342484,3335.5897906335704
0.036935011316783825,-0.19868774573185385,0.2966714462903209,0.7096351540650112,0.0019141301954360085,3336.623588417173
0.03787790023199646,-0.19801863861124075,0.29667325110246445,0.71025378280573,0.0008382240104817492,3337.660788508706
0.03881932236744156,-0.19734998997832381,0.2966740402251024,0.7108712621669807,-0.0002392100594602925,3338.7013913993196
0.03975927959132491,-0.1966818014001989,0.296673815377879,0.7114875883422721,-0.0013181719557613877,3339.745397565795
0.040697773772821466,-0.19601407443833266,0.29667257828116833,0.7121027575185138,-0.0023986616111920187,3340.792807470487
0.04163480678206257,-0.19534681064856618,0.29667033065606063,0.7127167658760307,-0.0034806789498898066,3341.8436215612587
0.04257038049012318,-0.19468001158111858,0.2966670742243489,0.7133296095885775,-0.004564223887327428,3342.8978402714447
0.04350449676900916,-0.1940136787805905,0.29666281070851525,0.7139412848233527,-0.005649296330280511,3343.9554640197643
0.044437157491644556,-0.1933478137859679,0.29665754183171744,0.7145517877410141,-0.006735896176795531,3345.0164932102875
0.04536836453185894,-0.1926824181306257,0.29665126931777547,0.715161114495693,-0.00782402331615768,3346.080928232362
0.046298119764374715,-0.1920174933423315,0.29664399489115795,0.7157692612350091,-0.008913677628858734,3347.1487694605585
0.047226425064794506,-0.19135304094324948,0.29663572027696883,0.7163762241000857,-0.01000485898656491,3348.2200172546172
0.04815328230958853,-0.19068906244994413,0.296626447200934,0.7169819992255649,-0.011097567252084696,3349.29467195939
0.049078693376082,-0.19002555937338417,0.2966161773893878,0.7175865827396224,-0.01219180227933669,3350.37273390477
0.05000266014244256,-0.1893625332189465,0.29660491256925964,0.7181899707639829,-0.013287563913317414,3351.454203405646
0.05092518448766775,-0.18869998548642017,0.2965926544680609,0.718792159413936,-0.014384851990069116,3352.539080761842
0.05184626829157247,-0.1880379176700103,0.29657940481387124,0.7193931447983511,-0.015483666336647571,3353.6273662580516
0.05276591343477647,-0.18737633125834224,0.29656516533532573,0.7199929230196933,-0.016584006771089864,3354.7190601637876
0.05368412179869191,-0.18671522773446564,0.29654993776160127,0.7205914901740391,-0.017685873102382167,3355.81416273332
0.05460089526551088,-0.18605460857585854,0.29653372382240345,0.7211888423510924,-0.01878926513042749,3356.912674205617
0.055516235718192974,-0.18539447525443162,0.2965165252479534,0.7217849756342002,-0.019894182646013458,3358.014594804286
0.05643014504045289,-0.18473482923653237,0.2964983437689745,0.7223798861003691,-0.021000625430780028,3359.1199247375234
0.05734262511674807,-0.1840756719829494,0.29647918111667915,0.7229735698202808,-0.022108593257187243,3360.228664198036
